Category,Sub Category,Product Name,Product Link,Sale Price,Original Price,Primary Image,Product Secondary Images,Product Id
WOMAN TOPS | BODYSUITS,View all,TEXTURED CROP TOP WITH RUFFLES,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,215,"['https://static.zara.net/assets/public/2de4/4cb4/14754e40ab98/f5a4983d0134/05157302700-a1/05157302700-a1.jpg?ts=1721224802227&w={width}', 'https://static.zara.net/assets/public/3bd6/56cf/664c434d844f/95c3a1725461/05157302700-p/05157302700-p.jpg?ts=1721224795294&w={width}']","['https://static.zara.net/assets/public/2de4/4cb4/14754e40ab98/f5a4983d0134/05157302700-a1/05157302700-a1.jpg?ts=1721224802227&w={width}', 'https://static.zara.net/assets/public/3bd6/56cf/664c434d844f/95c3a1725461/05157302700-p/05157302700-p.jpg?ts=1721224795294&w={width}']",377093045
WOMAN TOPS | BODYSUITS,View all,TEXTURED HALTER CROP TOP WITH RUFFLES,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/05a0/f123/753247298e0d/1356b806f365/05039250300-a1/05039250300-a1.jpg?ts=1721224799131&w={width}', 'https://static.zara.net/assets/public/c037/d503/426846b9880d/522bf92ebcad/05039250300-p/05039250300-p.jpg?ts=1721224798161&w={width}']","['https://static.zara.net/assets/public/05a0/f123/753247298e0d/1356b806f365/05039250300-a1/05039250300-a1.jpg?ts=1721224799131&w={width}', 'https://static.zara.net/assets/public/c037/d503/426846b9880d/522bf92ebcad/05039250300-p/05039250300-p.jpg?ts=1721224798161&w={width}']",374406779
WOMAN TOPS | BODYSUITS,View all,CROCHET POLO SHIRT TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/e6e8/5904/983d4a86b141/50c7bb4c2725/04813809330-p/04813809330-p.jpg?ts=1723025383226&w={width}', 'https://static.zara.net/assets/public/844f/fe4b/54e14f3a88bf/5370e6d43ce6/04813809330-a1/04813809330-a1.jpg?ts=1723025359103&w={width}']","['https://static.zara.net/assets/public/e6e8/5904/983d4a86b141/50c7bb4c2725/04813809330-p/04813809330-p.jpg?ts=1723025383226&w={width}', 'https://static.zara.net/assets/public/844f/fe4b/54e14f3a88bf/5370e6d43ce6/04813809330-a1/04813809330-a1.jpg?ts=1723025359103&w={width}']",374620571
WOMAN TOPS | BODYSUITS,View all,RUSTIC HALTER TOP WITH RHINESTONES,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,215,"['https://static.zara.net/assets/public/3ccb/d118/43594548ad86/879b11df3cdd/05063805712-a2/05063805712-a2.jpg?ts=1723025355533&w={width}', 'https://static.zara.net/assets/public/6ed8/3ebf/b99048e18307/f6b20617db49/05063805712-p/05063805712-p.jpg?ts=1723025348387&w={width}']","['https://static.zara.net/assets/public/3ccb/d118/43594548ad86/879b11df3cdd/05063805712-a2/05063805712-a2.jpg?ts=1723025355533&w={width}', 'https://static.zara.net/assets/public/6ed8/3ebf/b99048e18307/f6b20617db49/05063805712-p/05063805712-p.jpg?ts=1723025348387&w={width}']",374711679
WOMAN TOPS | BODYSUITS,View all,CROCHET WAISTCOAT TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,435,"['https://static.zara.net/assets/public/1903/4080/c3e84393bff5/42900ea505b0/03772801251-a1/03772801251-a1.jpg?ts=1723025357268&w={width}', 'https://static.zara.net/assets/public/18a6/d112/c28c45e3acc5/b9785630c556/03772801251-p/03772801251-p.jpg?ts=1723025359917&w={width}']","['https://static.zara.net/assets/public/1903/4080/c3e84393bff5/42900ea505b0/03772801251-a1/03772801251-a1.jpg?ts=1723025357268&w={width}', 'https://static.zara.net/assets/public/18a6/d112/c28c45e3acc5/b9785630c556/03772801251-p/03772801251-p.jpg?ts=1723025359917&w={width}']",375536498
WOMAN TOPS | BODYSUITS,View all,POLYAMIDE CROP TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,85,"['https://static.zara.net/assets/public/1bb2/4172/dbe84a8aaf76/cf7573350a59/03641318400-a1/03641318400-a1.jpg?ts=1709903262819&w={width}', 'https://static.zara.net/assets/public/f8ad/7158/b1b54ddea419/0539f6b0fd22/03641318400-p/03641318400-p.jpg?ts=1709903266843&w={width}']","['https://static.zara.net/assets/public/1bb2/4172/dbe84a8aaf76/cf7573350a59/03641318400-a1/03641318400-a1.jpg?ts=1709903262819&w={width}', 'https://static.zara.net/assets/public/f8ad/7158/b1b54ddea419/0539f6b0fd22/03641318400-p/03641318400-p.jpg?ts=1709903266843&w={width}']",364242547
WOMAN TOPS | BODYSUITS,View all,SHIMMERY HALTER TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,155,"['https://static.zara.net/assets/public/3f4a/4c68/91ed4cd4aa18/4fbd890ded09/01165627302-a1/01165627302-a1.jpg?ts=1720781562742&w={width}', 'https://static.zara.net/assets/public/f95b/f37c/56914cfd829b/fbadbacaf9a4/01165627302-p/01165627302-p.jpg?ts=1720781562005&w={width}']","['https://static.zara.net/assets/public/3f4a/4c68/91ed4cd4aa18/4fbd890ded09/01165627302-a1/01165627302-a1.jpg?ts=1720781562742&w={width}', 'https://static.zara.net/assets/public/f95b/f37c/56914cfd829b/fbadbacaf9a4/01165627302-p/01165627302-p.jpg?ts=1720781562005&w={width}']",370716208
WOMAN TOPS | BODYSUITS,View all,KNIT CROCHET TOP WITH CUT-OUT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/fb1a/f51e/ece14fd39828/8ad234c23ae2/09598129061-a2/09598129061-a2.jpg?ts=1721232443190&w={width}', 'https://static.zara.net/assets/public/fced/74f7/d7274e9cb1da/2bca853a32a2/09598129061-p/09598129061-p.jpg?ts=1721232445529&w={width}']","['https://static.zara.net/assets/public/fb1a/f51e/ece14fd39828/8ad234c23ae2/09598129061-a2/09598129061-a2.jpg?ts=1721232443190&w={width}', 'https://static.zara.net/assets/public/fced/74f7/d7274e9cb1da/2bca853a32a2/09598129061-p/09598129061-p.jpg?ts=1721232445529&w={width}']",367923647
WOMAN TOPS | BODYSUITS,View all,PLAIN KNIT TOP WITH GOLD BUTTON,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/548d/a714/7ce94b0a9b06/a5f2c919d9ec/04192015712-015-a1/04192015712-015-a1.jpg?ts=1718726054261&w={width}', 'https://static.zara.net/assets/public/02b9/3a6f/a9db4d45bfb2/077d2c63f36d/04192015712-015-p/04192015712-015-p.jpg?ts=1718726059379&w={width}']","['https://static.zara.net/assets/public/548d/a714/7ce94b0a9b06/a5f2c919d9ec/04192015712-015-a1/04192015712-015-a1.jpg?ts=1718726054261&w={width}', 'https://static.zara.net/assets/public/02b9/3a6f/a9db4d45bfb2/077d2c63f36d/04192015712-015-p/04192015712-015-p.jpg?ts=1718726059379&w={width}']",382630742
WOMAN TOPS | BODYSUITS,View all,GABARDINE FABRIC HALTER TOP WITH BOW,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/269a/63fe/a0564bb9b6f6/4f2b1ef5528e/08433200250-510-a1/08433200250-510-a1.jpg?ts=1722597483747&w={width}', 'https://static.zara.net/assets/public/1c8d/81c7/110c4016aad4/22568e534cb3/08433200250-510-p/08433200250-510-p.jpg?ts=1722597481333&w={width}']","['https://static.zara.net/assets/public/269a/63fe/a0564bb9b6f6/4f2b1ef5528e/08433200250-510-a1/08433200250-510-a1.jpg?ts=1722597483747&w={width}', 'https://static.zara.net/assets/public/1c8d/81c7/110c4016aad4/22568e534cb3/08433200250-510-p/08433200250-510-p.jpg?ts=1722597481333&w={width}']",396415189
WOMAN TOPS | BODYSUITS,View all,100% WOOL SCARF KNIT TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,435,"['https://static.zara.net/assets/public/d7f8/3578/e0c64834bba3/0790a5ada01f/02893121545-p/02893121545-p.jpg?ts=1724314644437&w={width}', 'https://static.zara.net/assets/public/968d/f2d4/b1d44859a0a6/6c959d0adbf8/02893121545-a1/02893121545-a1.jpg?ts=1724314632688&w={width}']","['https://static.zara.net/assets/public/d7f8/3578/e0c64834bba3/0790a5ada01f/02893121545-p/02893121545-p.jpg?ts=1724314644437&w={width}', 'https://static.zara.net/assets/public/968d/f2d4/b1d44859a0a6/6c959d0adbf8/02893121545-a1/02893121545-a1.jpg?ts=1724314632688&w={width}']",365578217
WOMAN TOPS | BODYSUITS,View all,FOIL KNIT SWEATER,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/b8fc/0106/431c483287c3/77f8f3c788a3/06427116303-p/06427116303-p.jpg?ts=1724314629952&w={width}', 'https://static.zara.net/assets/public/5425/a362/44194ac0a8e2/ba8e95f93d26/06427116303-a1/06427116303-a1.jpg?ts=1724314631749&w={width}']","['https://static.zara.net/assets/public/b8fc/0106/431c483287c3/77f8f3c788a3/06427116303-p/06427116303-p.jpg?ts=1724314629952&w={width}', 'https://static.zara.net/assets/public/5425/a362/44194ac0a8e2/ba8e95f93d26/06427116303-a1/06427116303-a1.jpg?ts=1724314631749&w={width}']",376835705
WOMAN TOPS | BODYSUITS,View all,FLORAL BANDEAU TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/93fb/abd4/a5aa49bdb10a/87af1df6e20d/03183217051-p/03183217051-p.jpg?ts=1719830473090&w={width}', 'https://static.zara.net/assets/public/2ff5/3645/6f5a4be491c8/c44933db572d/03183217051-a1/03183217051-a1.jpg?ts=1719830475017&w={width}']","['https://static.zara.net/assets/public/93fb/abd4/a5aa49bdb10a/87af1df6e20d/03183217051-p/03183217051-p.jpg?ts=1719830473090&w={width}', 'https://static.zara.net/assets/public/2ff5/3645/6f5a4be491c8/c44933db572d/03183217051-a1/03183217051-a1.jpg?ts=1719830475017&w={width}']",370446574
WOMAN TOPS | BODYSUITS,View all,BASIC WOOL POLO SHIRT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/5679/52c6/6571401984c4/5881a1789ee1/09598182904-1-p/09598182904-1-p.jpg?ts=1726227290706&w={width}', 'https://static.zara.net/assets/public/5627/c624/d0294a879afb/06f4995ba132/09598182904-1-a1/09598182904-1-a1.jpg?ts=1726227290028&w={width}']","['https://static.zara.net/assets/public/5679/52c6/6571401984c4/5881a1789ee1/09598182904-1-p/09598182904-1-p.jpg?ts=1726227290706&w={width}', 'https://static.zara.net/assets/public/5627/c624/d0294a879afb/06f4995ba132/09598182904-1-a1/09598182904-1-a1.jpg?ts=1726227290028&w={width}']",404602342
WOMAN TOPS | BODYSUITS,View all,COTTON AND MODAL CROP TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,65,"['https://static.zara.net/assets/public/3879/ea34/aec7460ebac4/1565d154545a/03641325104-p/03641325104-p.jpg?ts=1715700765512&w={width}', 'https://static.zara.net/assets/public/45bf/12c7/4daa46db872f/944473edea55/03641325104-a1/03641325104-a1.jpg?ts=1715700769539&w={width}']","['https://static.zara.net/assets/public/3879/ea34/aec7460ebac4/1565d154545a/03641325104-p/03641325104-p.jpg?ts=1715700765512&w={width}', 'https://static.zara.net/assets/public/45bf/12c7/4daa46db872f/944473edea55/03641325104-a1/03641325104-a1.jpg?ts=1715700769539&w={width}']",364242307
WOMAN TOPS | BODYSUITS,View all,CHUNKY KNIT TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,295,"['https://static.zara.net/assets/public/9520/efdf/193d4775bfff/58944170e6d2/05802022427-015-p/05802022427-015-p.jpg?ts=1724166888972&w={width}', 'https://static.zara.net/assets/public/1ac5/4d47/49a74491a175/ee628f177a1a/05802022427-015-a1/05802022427-015-a1.jpg?ts=1724166892109&w={width}']","['https://static.zara.net/assets/public/9520/efdf/193d4775bfff/58944170e6d2/05802022427-015-p/05802022427-015-p.jpg?ts=1724166888972&w={width}', 'https://static.zara.net/assets/public/1ac5/4d47/49a74491a175/ee628f177a1a/05802022427-015-a1/05802022427-015-a1.jpg?ts=1724166892109&w={width}']",399523345
WOMAN TOPS | BODYSUITS,View all,CROPPED KNIT WAISTCOAT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/7b04/64bf/3a7946b7a83e/827cf86b045a/08779623752-a1/08779623752-a1.jpg?ts=1724162312865&w={width}', 'https://static.zara.net/assets/public/5e3d/60e8/e2c648368a91/5cb06ccb131a/08779623752-p/08779623752-p.jpg?ts=1724162287654&w={width}']","['https://static.zara.net/assets/public/7b04/64bf/3a7946b7a83e/827cf86b045a/08779623752-a1/08779623752-a1.jpg?ts=1724162312865&w={width}', 'https://static.zara.net/assets/public/5e3d/60e8/e2c648368a91/5cb06ccb131a/08779623752-p/08779623752-p.jpg?ts=1724162287654&w={width}']",379354585
WOMAN TOPS | BODYSUITS,View all,DRAPED POPLIN TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/dbaa/00a7/4e0e4109a763/bb82b3b4cf02/08351231250-a1/08351231250-a1.jpg?ts=1719993480446&w={width}', 'https://static.zara.net/assets/public/a9c0/bbfa/c63540559108/a37f0a45f06c/08351231250-p/08351231250-p.jpg?ts=1719993475434&w={width}']","['https://static.zara.net/assets/public/dbaa/00a7/4e0e4109a763/bb82b3b4cf02/08351231250-a1/08351231250-a1.jpg?ts=1719993480446&w={width}', 'https://static.zara.net/assets/public/a9c0/bbfa/c63540559108/a37f0a45f06c/08351231250-p/08351231250-p.jpg?ts=1719993475434&w={width}']",365910332
WOMAN TOPS | BODYSUITS,View all,ANIMAL PRINT OVERLAID VEST AND TOP WITH BOWS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/344a/f53b/72d34294b61b/c81e36dffef8/05644801051-p/05644801051-p.jpg?ts=1717747625660&w={width}', 'https://static.zara.net/assets/public/d052/f792/f860426cb5cf/85b07f8a1cfb/05644801051-a1/05644801051-a1.jpg?ts=1717747614625&w={width}']","['https://static.zara.net/assets/public/344a/f53b/72d34294b61b/c81e36dffef8/05644801051-p/05644801051-p.jpg?ts=1717747625660&w={width}', 'https://static.zara.net/assets/public/d052/f792/f860426cb5cf/85b07f8a1cfb/05644801051-a1/05644801051-a1.jpg?ts=1717747614625&w={width}']",364086284
WOMAN TOPS | BODYSUITS,View all,PLAIN KNIT TOP WITH GOLDEN BUTTONS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/11eb/74f2/3d7a45dd9a5a/5fcf08e21181/08851104305-p/08851104305-p.jpg?ts=1720697912870&w={width}', 'https://static.zara.net/assets/public/b349/57bf/8fea47809739/3c02a6569fc7/08851104305-a1/08851104305-a1.jpg?ts=1720697921625&w={width}']","['https://static.zara.net/assets/public/11eb/74f2/3d7a45dd9a5a/5fcf08e21181/08851104305-p/08851104305-p.jpg?ts=1720697912870&w={width}', 'https://static.zara.net/assets/public/b349/57bf/8fea47809739/3c02a6569fc7/08851104305-a1/08851104305-a1.jpg?ts=1720697921625&w={width}']",371128713
WOMAN TOPS | BODYSUITS,View all,TRF DENIM HALTER TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/8fb2/6e47/932b41b9bac2/661902efdf67/05520262443-a3/05520262443-a3.jpg?ts=1720789635596&w={width}', 'https://static.zara.net/assets/public/bb25/247c/95ef400a924e/b61afe86c755/05520262443-p/05520262443-p.jpg?ts=1720789635689&w={width}']","['https://static.zara.net/assets/public/8fb2/6e47/932b41b9bac2/661902efdf67/05520262443-a3/05520262443-a3.jpg?ts=1720789635596&w={width}', 'https://static.zara.net/assets/public/bb25/247c/95ef400a924e/b61afe86c755/05520262443-p/05520262443-p.jpg?ts=1720789635689&w={width}']",367728061
WOMAN TOPS | BODYSUITS,View all,LINEN BLEND SHIRT WITH BUCKLE,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/311e/0072/e53747b2993a/6a7e937d1fb4/04764110800-015-a2/04764110800-015-a2.jpg?ts=1720787771674&w={width}', 'https://static.zara.net/assets/public/ed9d/e0d8/7cc64cb38592/90914f8163d5/04764110800-015-p/04764110800-015-p.jpg?ts=1720787772181&w={width}']","['https://static.zara.net/assets/public/311e/0072/e53747b2993a/6a7e937d1fb4/04764110800-015-a2/04764110800-015-a2.jpg?ts=1720787771674&w={width}', 'https://static.zara.net/assets/public/ed9d/e0d8/7cc64cb38592/90914f8163d5/04764110800-015-p/04764110800-015-p.jpg?ts=1720787772181&w={width}']",389534371
WOMAN TOPS | BODYSUITS,View all,SEQUINNED TULLE CROP TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/da5f/55c8/72d9446bb096/c4285f235d19/06895305485-015-p/06895305485-015-p.jpg?ts=1724758661740&w={width}', 'https://static.zara.net/assets/public/c831/c778/d0bb472db185/b48b49f6130e/06895305485-015-a1/06895305485-015-a1.jpg?ts=1724758660398&w={width}']","['https://static.zara.net/assets/public/da5f/55c8/72d9446bb096/c4285f235d19/06895305485-015-p/06895305485-015-p.jpg?ts=1724758661740&w={width}', 'https://static.zara.net/assets/public/c831/c778/d0bb472db185/b48b49f6130e/06895305485-015-a1/06895305485-015-a1.jpg?ts=1724758660398&w={width}']",400904145
WOMAN TOPS | BODYSUITS,View all,TOP WITH CUT-OUT DETAIL AND RHINESTONES,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/68dc/ee33/cd0c49a6ad5a/8b1ecb3254b3/04772013250-a1/04772013250-a1.jpg?ts=1723016609382&w={width}', 'https://static.zara.net/assets/public/cff3/bd78/797843f4b763/8c7f6de24b9e/04772013250-p/04772013250-p.jpg?ts=1723016597205&w={width}']","['https://static.zara.net/assets/public/68dc/ee33/cd0c49a6ad5a/8b1ecb3254b3/04772013250-a1/04772013250-a1.jpg?ts=1723016609382&w={width}', 'https://static.zara.net/assets/public/cff3/bd78/797843f4b763/8c7f6de24b9e/04772013250-p/04772013250-p.jpg?ts=1723016597205&w={width}']",370090244
WOMAN TOPS | BODYSUITS,View all,DRAPED KNIT MIDI TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/ef5d/02b9/68284da09b48/670387af7b98/05755100802-p/05755100802-p.jpg?ts=1724412450334&w={width}', 'https://static.zara.net/assets/public/81c7/7d8a/d4584c9fb924/9f41604336b8/05755100802-a1/05755100802-a1.jpg?ts=1724412448052&w={width}']","['https://static.zara.net/assets/public/ef5d/02b9/68284da09b48/670387af7b98/05755100802-p/05755100802-p.jpg?ts=1724412450334&w={width}', 'https://static.zara.net/assets/public/81c7/7d8a/d4584c9fb924/9f41604336b8/05755100802-a1/05755100802-a1.jpg?ts=1724412448052&w={width}']",369908395
WOMAN TOPS | BODYSUITS,View all,CHUNKY KNIT TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/a748/b6bb/9b374ef0b49b/41581edb11e3/05536100610-p/05536100610-p.jpg?ts=1724412453484&w={width}', 'https://static.zara.net/assets/public/1381/8f35/56b748c78150/1043920a23ae/05536100610-a1/05536100610-a1.jpg?ts=1724412444197&w={width}']","['https://static.zara.net/assets/public/a748/b6bb/9b374ef0b49b/41581edb11e3/05536100610-p/05536100610-p.jpg?ts=1724412453484&w={width}', 'https://static.zara.net/assets/public/1381/8f35/56b748c78150/1043920a23ae/05536100610-a1/05536100610-a1.jpg?ts=1724412444197&w={width}']",368437428
WOMAN TOPS | BODYSUITS,View all,PRINTED SATIN CROP TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/7493/aefc/197f416fad1e/9e78b14fd217/08279479064-p/08279479064-p.jpg?ts=1721375658152&w={width}', 'https://static.zara.net/assets/public/86c4/cb72/c62f48008152/d66aadc72a27/08279479064-a1/08279479064-a1.jpg?ts=1721375658636&w={width}']","['https://static.zara.net/assets/public/7493/aefc/197f416fad1e/9e78b14fd217/08279479064-p/08279479064-p.jpg?ts=1721375658152&w={width}', 'https://static.zara.net/assets/public/86c4/cb72/c62f48008152/d66aadc72a27/08279479064-a1/08279479064-a1.jpg?ts=1721375658636&w={width}']",374748777
WOMAN TOPS | BODYSUITS,View all,RUFFLED TEXTURED TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,235,"['https://static.zara.net/assets/public/d35a/ec90/b1344b79b967/6608417e89d3/03067012505-e1/03067012505-e1.jpg?ts=1720696472782&w={width}', 'https://static.zara.net/assets/public/a0f2/25aa/46fc4b60a7b5/e6c630b98e3d/03067012505-a3/03067012505-a3.jpg?ts=1720429953219&w={width}']","['https://static.zara.net/assets/public/d35a/ec90/b1344b79b967/6608417e89d3/03067012505-e1/03067012505-e1.jpg?ts=1720696472782&w={width}', 'https://static.zara.net/assets/public/a0f2/25aa/46fc4b60a7b5/e6c630b98e3d/03067012505-a3/03067012505-a3.jpg?ts=1720429953219&w={width}']",367776360
WOMAN TOPS | BODYSUITS,View all,STRIPED STRAPPY TOP WITH BOWS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/bd13/26d2/4a0a43f0a914/7d7e702578a5/03666167044-a1/03666167044-a1.jpg?ts=1719993484771&w={width}', 'https://static.zara.net/assets/public/0bfb/a021/ce0b47c3b396/cb36b794f3dd/03666167044-p/03666167044-p.jpg?ts=1719993479276&w={width}']","['https://static.zara.net/assets/public/bd13/26d2/4a0a43f0a914/7d7e702578a5/03666167044-a1/03666167044-a1.jpg?ts=1719993484771&w={width}', 'https://static.zara.net/assets/public/0bfb/a021/ce0b47c3b396/cb36b794f3dd/03666167044-p/03666167044-p.jpg?ts=1719993479276&w={width}']",369248207
WOMAN TOPS | BODYSUITS,View all,STRIPED TOP WITH BOWS,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,255,"['https://static.zara.net/assets/public/617c/23a7/7ab2470fa9ca/ae4b1b9a85b5/02298165046-a1/02298165046-a1.jpg?ts=1719993479883&w={width}', 'https://static.zara.net/assets/public/a9ad/6349/aa644a3aa5f1/cd64c0949de8/02298165046-p/02298165046-p.jpg?ts=1719993476728&w={width}']","['https://static.zara.net/assets/public/617c/23a7/7ab2470fa9ca/ae4b1b9a85b5/02298165046-a1/02298165046-a1.jpg?ts=1719993479883&w={width}', 'https://static.zara.net/assets/public/a9ad/6349/aa644a3aa5f1/cd64c0949de8/02298165046-p/02298165046-p.jpg?ts=1719993476728&w={width}']",369157490
WOMAN TOPS | BODYSUITS,View all,FLEECE LONG SLEEVE BODYSUIT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/4f95/b1c5/cce649ffb50b/a853e74fa7f6/05063816800-p/05063816800-p.jpg?ts=1725896105687&w={width}', 'https://static.zara.net/assets/public/1eef/d143/1ad844269e36/04789c561c64/05063816800-e1/05063816800-e1.jpg?ts=1725895762993&w={width}']","['https://static.zara.net/assets/public/4f95/b1c5/cce649ffb50b/a853e74fa7f6/05063816800-p/05063816800-p.jpg?ts=1725896105687&w={width}', 'https://static.zara.net/assets/public/1eef/d143/1ad844269e36/04789c561c64/05063816800-e1/05063816800-e1.jpg?ts=1725895762993&w={width}']",387612497
WOMAN TOPS | BODYSUITS,View all,BUCKLE DETAIL SWEATSHIRT,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,355,"['https://static.zara.net/assets/public/3e4b/054c/a9f3454680f1/967a3d38f4cb/05063817800-p/05063817800-p.jpg?ts=1725896105744&w={width}', 'https://static.zara.net/assets/public/d3ba/39ca/21d9493284d0/259d3bbcd577/05063817800-e1/05063817800-e1.jpg?ts=1725895751431&w={width}']","['https://static.zara.net/assets/public/3e4b/054c/a9f3454680f1/967a3d38f4cb/05063817800-p/05063817800-p.jpg?ts=1725896105744&w={width}', 'https://static.zara.net/assets/public/d3ba/39ca/21d9493284d0/259d3bbcd577/05063817800-e1/05063817800-e1.jpg?ts=1725895751431&w={width}']",385042856
WOMAN TOPS | BODYSUITS,View all,STRETCH CROP TOP WITH BUCKLE,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,215,"['https://static.zara.net/assets/public/ec3e/080d/306d46338ac3/515e85c359a1/00085826306-a1/00085826306-a1.jpg?ts=1721664555679&w={width}', 'https://static.zara.net/assets/public/bfca/4073/3ac043b5b396/5ad2f6e49fcc/00085826306-p/00085826306-p.jpg?ts=1721664553725&w={width}']","['https://static.zara.net/assets/public/ec3e/080d/306d46338ac3/515e85c359a1/00085826306-a1/00085826306-a1.jpg?ts=1721664555679&w={width}', 'https://static.zara.net/assets/public/bfca/4073/3ac043b5b396/5ad2f6e49fcc/00085826306-p/00085826306-p.jpg?ts=1721664553725&w={width}']",378352108
WOMAN TOPS | BODYSUITS,View all,STRETCH HALTER TOP,https://www.zara.com/in/en/relaxed-fit-washed-knit-tracksuit-pT0328432200.html?v1=404126585,,195,"['https://static.zara.net/assets/public/3823/1b88/4ebb4b55bf5d/46a7bcfa3e69/00085806505-a1/00085806505-a1.jpg?ts=1721664551350&w={width}', 'https://static.zara.net/assets/public/d345/1004/d46742218142/1cfa53942958/00085806505-p/00085806505-p.jpg?ts=1721664549805&w={width}']","['https://static.zara.net/assets/public/3823/1b88/4ebb4b55bf5d/46a7bcfa3e69/00085806505-a1/00085806505-a1.jpg?ts=1721664551350&w={width}', 'https://static.zara.net/assets/public/d345/1004/d46742218142/1cfa53942958/00085806505-p/00085806505-p.jpg?ts=1721664549805&w={width}']",378372952
