Category,Product Name,Product Link,Primary Image,Original Price,Sale Price,Description,Sizes,All Images
chunkies-women,728 beige graphic applique chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-beige-graphic-chunky-sneakers-710-728-wb,7-10.in/cdn/shop/files/710.728.WB-1_400x.jpg?v=1709105251,"Rs. 5,999.00","Rs. 4,200.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/files/710.728.WB-1_740x.jpg?v=1709105251, 7-10.in/cdn/shop/files/710.728.WB-2_740x.jpg?v=1709105251, 7-10.in/cdn/shop/files/710.728.WB-3_740x.jpg?v=1709105251, 7-10.in/cdn/shop/files/710.728.WB-4_740x.jpg?v=1709105252, 7-10.in/cdn/shop/files/710.728.WB-5_740x.jpg?v=1709105251, 7-10.in/cdn/shop/files/preview_images/68b7dd84e94e4758826e62f36aa05982.thumbnail.0000000000_740x.jpg?v=1709105264"
chunkies-women,728 black graphic applique chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-black-graphic-chunky-sneakers-710-728-wk,7-10.in/cdn/shop/files/710.728.WK-1_400x.jpg?v=1709104810,"Rs. 5,999.00","Rs. 4,200.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/files/710.728.WK-1_740x.jpg?v=1709104810, 7-10.in/cdn/shop/files/710.728.WK-2_740x.jpg?v=1709104810, 7-10.in/cdn/shop/files/710.728.WK-3_740x.jpg?v=1709104810, 7-10.in/cdn/shop/files/710.728.WK-4_740x.jpg?v=1709104810, 7-10.in/cdn/shop/files/710.728.WK-5_740x.jpg?v=1709104810, 7-10.in/cdn/shop/files/preview_images/369ed5880de741d982daf0f957b28660.thumbnail.0000000000_740x.jpg?v=1709104824"
chunkies-women,725 white sport chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-white-sport-chunky-sneakers-710-725-ww,7-10.in/cdn/shop/files/710.725.WW-1_400x.jpg?v=1709110278,"Rs. 5,999.00","Rs. 4,200.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/files/710.725.WW-1_740x.jpg?v=1709110278, 7-10.in/cdn/shop/files/710.725.WW-2_740x.jpg?v=1709110278, 7-10.in/cdn/shop/files/710.725.WW-3_740x.jpg?v=1709110278, 7-10.in/cdn/shop/files/710.725.WW-4_740x.jpg?v=1709110279, 7-10.in/cdn/shop/files/710.725.WW-5_740x.jpg?v=1709110278, 7-10.in/cdn/shop/files/preview_images/71df368459ba46a4a6e1f4fc8ac36de3.thumbnail.0000000000_740x.jpg?v=1709110291"
chunkies-women,707 black mesh chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-black-chunky-sneakers-710-707-wb,7-10.in/cdn/shop/products/707.WB-1_400x.jpg?v=1677752268,"Rs. 5,999.00","Rs. 4,200.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/707.WB-1_740x.jpg?v=1677752268, 7-10.in/cdn/shop/products/707.WB-2_740x.jpg?v=1677752268, 7-10.in/cdn/shop/products/707.WB-3_740x.jpg?v=1677752268, 7-10.in/cdn/shop/products/707.WB-4_740x.jpg?v=1677752268, 7-10.in/cdn/shop/products/7be895f696e74ab0b0a9dbc7d0e8acc8.thumbnail.0000000000_740x.jpg?v=1678376537, 7-10.in/cdn/shop/products/707.WB-6_740x.jpg?v=1678376515"
chunkies-women,725 black sport chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-black-sport-chunky-sneakers-710-725-wb,7-10.in/cdn/shop/files/710.725.WB-1_400x.jpg?v=1709110060,"Rs. 5,999.00","Rs. 3,000.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/files/710.725.WB-1_740x.jpg?v=1709110060, 7-10.in/cdn/shop/files/710.725.WB-2_740x.jpg?v=1709110059, 7-10.in/cdn/shop/files/710.725.WB-3_740x.jpg?v=1709110059, 7-10.in/cdn/shop/files/710.725.WB-4_740x.jpg?v=1709110059, 7-10.in/cdn/shop/files/710.725.WB-5_740x.jpg?v=1709110059, 7-10.in/cdn/shop/files/preview_images/d047793287b342d68dd692e141a42d36.thumbnail.0000000000_740x.jpg?v=1709110072"
chunkies-women,713 white pink spray chunky sneaker,https://7-10.in/collections/chunkies-women/products/women-white-pink-chunky-sneakers-710-713-ww,7-10.in/cdn/shop/products/713.WW-1_400x.jpg?v=1677753524,"Rs. 5,999.00","Rs. 4,200.00",Description not found.,"35, 36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/713.WW-1_740x.jpg?v=1677753524, 7-10.in/cdn/shop/products/713.WW-2_740x.jpg?v=1677753525, 7-10.in/cdn/shop/products/713.WW-3_740x.jpg?v=1677753524, 7-10.in/cdn/shop/products/713.WW-4_740x.jpg?v=1677753524, 7-10.in/cdn/shop/products/c32e425753bc4759b1c93a38378de2e0.thumbnail.0000000000_740x.jpg?v=1678377914, 7-10.in/cdn/shop/products/713.WW-6_740x.jpg?v=1678377891"
high-top-women,304 beige doodle print canvas high-top sneaker,https://7-10.in/collections/high-top-women/products/women-beige-yellow-hightop-sneakers-710-304-wy,7-10.in/cdn/shop/products/710.304.WY-1_400x.jpg?v=1651043475,"Rs. 4,799.00","Rs. 3,360.00",Description not found.,"36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/710.304.WY-1_740x.jpg?v=1651043475, 7-10.in/cdn/shop/products/710.304.WY-2_740x.jpg?v=1651043478, 7-10.in/cdn/shop/products/710.304.WY-3_740x.jpg?v=1651043481, 7-10.in/cdn/shop/products/710.304.WY-4_740x.jpg?v=1651043486"
high-top-women,209 White Orange Graphic High-Top Sneaker,https://7-10.in/collections/high-top-women/products/710-209-ww,7-10.in/cdn/shop/products/710.209.WW-1_400x.png?v=1641452044,"Rs. 5,399.00","Rs. 2,699.00",Description not found.,"36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/710.209.WW-1_740x.png?v=1641452044, 7-10.in/cdn/shop/products/710.209.WW-2_740x.png?v=1641452044, 7-10.in/cdn/shop/products/710.209.WW-3_740x.png?v=1641452044, 7-10.in/cdn/shop/products/710.209.WW-4_740x.png?v=1641452044"
high-top-women,209 Black Graphic High-Top Sneaker,https://7-10.in/collections/high-top-women/products/710-209-wb,7-10.in/cdn/shop/products/710.209.WB-1_400x.png?v=1641452019,"Rs. 5,399.00","Rs. 2,699.00",Description not found.,"36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/710.209.WB-1_740x.png?v=1641452019, 7-10.in/cdn/shop/products/710.209.WB-2_740x.png?v=1641452019, 7-10.in/cdn/shop/products/710.209.WB-3_740x.png?v=1641452019, 7-10.in/cdn/shop/products/710.209.WB-4_740x.png?v=1641452021, 7-10.in/cdn/shop/files/DIANA_PENTY-_7-10_SAT-POST_740x.jpg?v=1722836484"
high-top-women,403 black beige tubing high-top sneaker,https://7-10.in/collections/high-top-women/products/710-403-wb,7-10.in/cdn/shop/products/403.WB-1_400x.jpg?v=1661768918,"Rs. 5,999.00","Rs. 3,000.00",Description not found.,"36, 37, 38, 39, 40, 41","7-10.in/cdn/shop/products/403.WB-1_740x.jpg?v=1661768918, 7-10.in/cdn/shop/products/403.WB-2_740x.jpg?v=1661768918, 7-10.in/cdn/shop/products/403.WB-3_740x.jpg?v=1661768918, 7-10.in/cdn/shop/products/403.WB-4_740x.jpg?v=1661768918"
high-top-women,204 White Rear-Lacing High-Top Sneaker,https://7-10.in/collections/high-top-women/products/710-204-ww,7-10.in/cdn/shop/products/710.204.WW-1_400x.png?v=1641451810,"Rs. 5,399.00","Rs. 2,700.00",Description not found.,"36, 37, 38, 39, 40","7-10.in/cdn/shop/products/710.204.WW-1_740x.png?v=1641451810, 7-10.in/cdn/shop/products/710.204.WW-2_740x.png?v=1641451811, 7-10.in/cdn/shop/products/710.204.WW-3_740x.png?v=1641451811, 7-10.in/cdn/shop/products/710.204.WW-4_740x.png?v=1641451811, 7-10.in/cdn/shop/files/GENELIA_bd5933f8-4ea4-420e-897c-993d82900ca8_740x.jpg?v=1722836590"
