Category,Sub Category,Product Name,Product Link,Sale Price,Original Price,Primary Image,Product Secondary Images,Product Id
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1226449016.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/2d/0d/2d0da926157c4db5addd186d98ca325842f03dd6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/68/4b/684b2d850937624da2a681cdb9ee3ed6991b700d.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/2d/0d/2d0da926157c4db5addd186d98ca325842f03dd6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/68/4b/684b2d850937624da2a681cdb9ee3ed6991b700d.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1226449016
Women Tops,Short sleeve,Square-neck ribbed top,https://www2.hm.com/en_in/productpage.1256445003.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/4e/4a/4e4a2f39a4a12e762a63bbf4023b314ce2345e0c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/e9/39/e9392d337d11df1253683aac91cb72fef8a9b7be.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/4e/4a/4e4a2f39a4a12e762a63bbf4023b314ce2345e0c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/e9/39/e9392d337d11df1253683aac91cb72fef8a9b7be.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1256445003
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1198432056.html,,499,"['lp2.hm.com/hmgoepprod?set=source[/70/5c/705c6999de0ba129451eda0e55275e01a97facb6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/f7/f2/f7f276eadbf7a4744a35a2b1de62764e44121f40.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/70/5c/705c6999de0ba129451eda0e55275e01a97facb6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/f7/f2/f7f276eadbf7a4744a35a2b1de62764e44121f40.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1198432056
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1226449015.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/78/a3/78a3d58f82843849a2415093b865da9a502df777.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/aa/6f/aa6f776f6e7eb350f3bc12ab775c24e782ebb10d.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/78/a3/78a3d58f82843849a2415093b865da9a502df777.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/aa/6f/aa6f776f6e7eb350f3bc12ab775c24e782ebb10d.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1226449015
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1226449012.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/12/93/1293fcd1d987e463818707f86b1f1cf130a5a8c8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/44/02/4402c5db71acd87deba76a5d80add036c3955495.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/12/93/1293fcd1d987e463818707f86b1f1cf130a5a8c8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/44/02/4402c5db71acd87deba76a5d80add036c3955495.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1226449012
Women Tops,Short sleeve,Bead-embellished T-shirt,https://www2.hm.com/en_in/productpage.1240882002.html,,"1,499","['lp2.hm.com/hmgoepprod?set=source[/15/4e/154e35e26f390fce64274166940ee5c9be164f48.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/4a/62/4a62ff5745b6fb23fc768f62dc2521cdab200d18.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/15/4e/154e35e26f390fce64274166940ee5c9be164f48.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/4a/62/4a62ff5745b6fb23fc768f62dc2521cdab200d18.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1240882002
Women Tops,Short sleeve,Fine-knit polo shirt,https://www2.hm.com/en_in/productpage.1226254010.html,,"1,299","['lp2.hm.com/hmgoepprod?set=source[/39/d1/39d18c68b7b822879f507f21c8c11f60589ffd1c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/cd/65/cd65f155f8c47f5d167c9b480ecf00331dec2d81.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/39/d1/39d18c68b7b822879f507f21c8c11f60589ffd1c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/cd/65/cd65f155f8c47f5d167c9b480ecf00331dec2d81.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1226254010
Women Tops,Short sleeve,Fitted T-shirt,https://www2.hm.com/en_in/productpage.1228404011.html,,499,"['lp2.hm.com/hmgoepprod?set=source[/a4/ac/a4ac76be88b52f89ffcda8109d55dd914664a539.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/71/57/71573ef4eb10d0464fb7bc3aab573853aaed548d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/a4/ac/a4ac76be88b52f89ffcda8109d55dd914664a539.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/71/57/71573ef4eb10d0464fb7bc3aab573853aaed548d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1228404011
Women Tops,Short sleeve,Oversized printed T-shirt,https://www2.hm.com/en_in/productpage.1227727062.html,,"1,299","['lp2.hm.com/hmgoepprod?set=source[/73/f0/73f0f810313df2a0fa45d61d6118ad5e09bd78f3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/65/29/6529b4ccef4afc4fbe292f03a68e7525e61b2b7f.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/73/f0/73f0f810313df2a0fa45d61d6118ad5e09bd78f3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/65/29/6529b4ccef4afc4fbe292f03a68e7525e61b2b7f.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1227727062
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1226449013.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/c8/8c/c88c1031b558d3d51bf14fe047bb1e18ea7b34df.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/fd/36/fd36c1a43e8be40ceed08232c83b969a863febaf.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/c8/8c/c88c1031b558d3d51bf14fe047bb1e18ea7b34df.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/fd/36/fd36c1a43e8be40ceed08232c83b969a863febaf.jpg],origin[dam],category[ladies_tops_printed_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1226449013
Women Tops,Short sleeve,Fitted T-shirt,https://www2.hm.com/en_in/productpage.1234741007.html,,399,"['lp2.hm.com/hmgoepprod?set=source[/fd/f2/fdf2589e5b2be7cbd9bdf370f2079b86a1b0ca53.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/02/17/0217c85a9c762cd57fcf3953ead8d95bc44dd69e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/fd/f2/fdf2589e5b2be7cbd9bdf370f2079b86a1b0ca53.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/02/17/0217c85a9c762cd57fcf3953ead8d95bc44dd69e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1234741007
Women Tops,Short sleeve,Cotton T-shirt,https://www2.hm.com/en_in/productpage.1211595001.html,,299,"['lp2.hm.com/hmgoepprod?set=source[/ba/5e/ba5e75a28916d8bb6f57ff9eca78fcb35a6bb17d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/b0/82/b082e080c7f377506541ce9558e9ac577530c445.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/ba/5e/ba5e75a28916d8bb6f57ff9eca78fcb35a6bb17d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/b0/82/b082e080c7f377506541ce9558e9ac577530c445.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1211595001
Women Tops,Short sleeve,V-neck jersey top,https://www2.hm.com/en_in/productpage.1239774001.html,,"1,499","['lp2.hm.com/hmgoepprod?set=source[/b1/04/b1048c70415cfd5ae42eb22d74eb667fe77e19eb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/ac/e7/ace7ae9d15891726a22a1bdeaba1a5cb7b43bc59.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/b1/04/b1048c70415cfd5ae42eb22d74eb667fe77e19eb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/ac/e7/ace7ae9d15891726a22a1bdeaba1a5cb7b43bc59.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1239774001
Women Tops,Short sleeve,Oversized T-shirt,https://www2.hm.com/en_in/productpage.1137208028.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/cd/61/cd6131a52f66152953638499253c37481adc2d07.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/27/e7/27e7c2870516cd856152674f30642f4029ea11c9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/cd/61/cd6131a52f66152953638499253c37481adc2d07.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/27/e7/27e7c2870516cd856152674f30642f4029ea11c9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1137208028
Women Tops,Short sleeve,Oversized T-shirt,https://www2.hm.com/en_in/productpage.1206236032.html,,999,"['lp2.hm.com/hmgoepprod?set=source[/fe/6a/fe6a04bfc9cafecfd03e48a7fc5c3c101144752d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/6c/52/6c527f3a90154e8ebfd195673781ce070232598e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/fe/6a/fe6a04bfc9cafecfd03e48a7fc5c3c101144752d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/6c/52/6c527f3a90154e8ebfd195673781ce070232598e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1206236032
Women Tops,Short sleeve,Printed T-shirt,https://www2.hm.com/en_in/productpage.1235222016.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/33/82/3382db07da165b461b40d679ee7eb9f6b0064e63.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/08/ee/08ee459c576e6c68ef45bc9cfc03073d618c2496.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/33/82/3382db07da165b461b40d679ee7eb9f6b0064e63.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/08/ee/08ee459c576e6c68ef45bc9cfc03073d618c2496.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1235222016
Women Tops,Short sleeve,Ribbed polo shirt,https://www2.hm.com/en_in/productpage.1249406002.html,,999,"['lp2.hm.com/hmgoepprod?set=source[/cd/a8/cda852148790a127ddc827dded7603032f4b0b61.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/4e/bb/4ebb87aace7e57763cecf959e54c44b79d6ed8e6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/cd/a8/cda852148790a127ddc827dded7603032f4b0b61.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/4e/bb/4ebb87aace7e57763cecf959e54c44b79d6ed8e6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1249406002
Women Tops,Short sleeve,Oversized T-shirt,https://www2.hm.com/en_in/productpage.1137208030.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/25/57/255717095ce8d6e011714e24d0a0b97667f0a27d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/79/d7/79d7542289cc981d7ca83ed5d8dbf7a70ff6558b.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/25/57/255717095ce8d6e011714e24d0a0b97667f0a27d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/79/d7/79d7542289cc981d7ca83ed5d8dbf7a70ff6558b.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1137208030
Women Tops,Short sleeve,Fitted T-shirt,https://www2.hm.com/en_in/productpage.1234741011.html,,399,"['lp2.hm.com/hmgoepprod?set=source[/23/b8/23b8e8f12e1679dcb68929c0b87f981000a6d3a9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/ab/92/ab92ce6abc6f9295367546c727962070e3d0b345.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/23/b8/23b8e8f12e1679dcb68929c0b87f981000a6d3a9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/ab/92/ab92ce6abc6f9295367546c727962070e3d0b345.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1234741011
Women Tops,Short sleeve,Fine-knit polo-neck top,https://www2.hm.com/en_in/productpage.1232418007.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/ef/02/ef029877954b91c1f812492b8dc48905ea2fb267.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/c4/9d/c49d5729eb35eb3feb748fceef3b12af4afdb4d6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/ef/02/ef029877954b91c1f812492b8dc48905ea2fb267.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/c4/9d/c49d5729eb35eb3feb748fceef3b12af4afdb4d6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1232418007
Women Tops,Short sleeve,Fitted T-shirt,https://www2.hm.com/en_in/productpage.1142908045.html,,699,"['lp2.hm.com/hmgoepprod?set=source[/a6/c5/a6c5febd23497fa9bf2f98029bf5fa4cb3202f0a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/69/00/6900ad31c678061528353ca370af8bf7f0181253.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/a6/c5/a6c5febd23497fa9bf2f98029bf5fa4cb3202f0a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/69/00/6900ad31c678061528353ca370af8bf7f0181253.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1142908045
Women Tops,Short sleeve,Square-neck top,https://www2.hm.com/en_in/productpage.1240986006.html,,699,"['lp2.hm.com/hmgoepprod?set=source[/6a/b6/6ab6f82a0ff9d4199edad8887810d1fda5628ae8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/2c/cb/2ccbe610e7803789deffd6a96e2494a0a1e5d5d4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/6a/b6/6ab6f82a0ff9d4199edad8887810d1fda5628ae8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/2c/cb/2ccbe610e7803789deffd6a96e2494a0a1e5d5d4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1240986006
Women Tops,Short sleeve,Oversized T-shirt,https://www2.hm.com/en_in/productpage.1137208031.html,,799,"['lp2.hm.com/hmgoepprod?set=source[/d8/e3/d8e37e986628392969c9a0c62efaa4945fe2a7d6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/6f/46/6f464851c8ddae02a39e3b547f3b6332c25ac374.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/d8/e3/d8e37e986628392969c9a0c62efaa4945fe2a7d6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/6f/46/6f464851c8ddae02a39e3b547f3b6332c25ac374.jpg],origin[dam],category[ladies_basics_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1137208031
Women Tops,Short sleeve,Ribbed modal-blend T-shirt,https://www2.hm.com/en_in/productpage.1157799028.html,,699,"['lp2.hm.com/hmgoepprod?set=source[/72/37/7237cbe1bc498e5ef625c4317b148ff280e6e64c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/a7/f6/a7f6f6c2a56883a005e60d8a706500625d0ac56e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/72/37/7237cbe1bc498e5ef625c4317b148ff280e6e64c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/a7/f6/a7f6f6c2a56883a005e60d8a706500625d0ac56e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1157799028
Women Tops,Short sleeve,Oversized T-shirt,https://www2.hm.com/en_in/productpage.1212700012.html,,699,"['lp2.hm.com/hmgoepprod?set=source[/2a/4c/2a4c0ff8653bf7ba1b074e43a4b680974e3de9a7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/a4/fe/a4fe870d73cdfd195fecc92cf145744a3a12abed.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/2a/4c/2a4c0ff8653bf7ba1b074e43a4b680974e3de9a7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/a4/fe/a4fe870d73cdfd195fecc92cf145744a3a12abed.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1212700012
Women Tops,Short sleeve,Fitted T-shirt,https://www2.hm.com/en_in/productpage.1228404004.html,,499,"['lp2.hm.com/hmgoepprod?set=source[/52/3a/523a0303de32f9d1fa8fffedf73626e58240daf2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/92/1d/921dc07fff531571b5f3e9d8128b23cce818cc50.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/52/3a/523a0303de32f9d1fa8fffedf73626e58240daf2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/92/1d/921dc07fff531571b5f3e9d8128b23cce818cc50.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1228404004
Women Tops,Short sleeve,Oversized printed T-shirt,https://www2.hm.com/en_in/productpage.1227727042.html,,"1,299","['lp2.hm.com/hmgoepprod?set=source[/f4/6c/f46cde16172c1b50aef1732cd2329d21fc6d5da2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/58/81/5881ddb7d7eeb4f7e4a9643c8ddaf9fff412aa6d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']","['lp2.hm.com/hmgoepprod?set=source[/f4/6c/f46cde16172c1b50aef1732cd2329d21fc6d5da2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]', 'lp2.hm.com/hmgoepprod?set=source[/58/81/5881ddb7d7eeb4f7e4a9643c8ddaf9fff412aa6d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]']",1227727042
